Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:39,2018-09-14 17:43:41,2.002s,PASSED
"Statement - table_RoleName = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Merchandising/_My Account/table- Verify Data, [row:3, col:2]))",Chrome 68.0.3440.106,,2018-09-14 17:43:41,2018-09-14 17:43:46,5.596s,FAILED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:46,2018-09-14 17:43:46,0.001s,PASSED
,,,,,,
Test Cases/Merchandising_My Account/_Roles Master/Verify- VIEW Role,Chrome 68.0.3440.106,,2018-09-14 17:43:46,2018-09-14 17:43:55,8.744s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:46,2018-09-14 17:43:46,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:43:46,2018-09-14 17:43:46,0.001s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:46,2018-09-14 17:43:47,1.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:43:47,2018-09-14 17:43:47,0.108s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:47,2018-09-14 17:43:49,2.003s,PASSED
"Statement - table_RoleName = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Merchandising/_My Account/table- Verify Data, [row:3, col:2]))",Chrome 68.0.3440.106,,2018-09-14 17:43:49,2018-09-14 17:43:55,5.565s,FAILED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:55,2018-09-14 17:43:55,0.001s,PASSED
,,,,,,
Test Cases/Merchandising_My Account/_Roles Master/Verify- Single Role Activation,Chrome 68.0.3440.106,,2018-09-14 17:43:55,2018-09-14 17:44:08,12.759s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:43:55,2018-09-14 17:43:55,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:43:55,2018-09-14 17:43:55,0.000s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:55,2018-09-14 17:43:57,2.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:43:57,2018-09-14 17:43:57,0.139s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:43:57,2018-09-14 17:43:59,2.002s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-14 17:43:59,2018-09-14 17:43:59,0.001s,PASSED
"Statement - Table = driver.findElement(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table""))",Chrome 68.0.3440.106,To locate table on Roles Master Page,2018-09-14 17:43:59,2018-09-14 17:43:59,0.028s,PASSED
"Statement - rows = Table.findElements(org.openqa.selenium.By.xpath(""//*/div[@class=""col-sm-12""]//table/tbody/tr/td[4]/button[3]""))",Chrome 68.0.3440.106,Locate all rows available in roles master page,2018-09-14 17:43:59,2018-09-14 17:43:59,0.030s,PASSED
Statement - TotalRows = rows.size(),Chrome 68.0.3440.106,,2018-09-14 17:43:59,2018-09-14 17:43:59,0.000s,PASSED
Statement - If (TotalRows >= 1),Chrome 68.0.3440.106,,2018-09-14 17:43:59,2018-09-14 17:44:08,8.475s,PASSED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:08,0.001s,PASSED
,,,,,,
Test Cases/Merchandising_My Account/_Roles Master/Verify- Table Pagination,Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:08,0.491s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:08,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:08,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:08,0.340s,FAILED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:08,0.001s,PASSED
,,,,,,
Test Cases/1. Login_Logout/Logout- From Application,Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:12,4.312s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:08,0.001s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:08,0.000s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:44:08,2018-09-14 17:44:10,2.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-14 17:44:10,2018-09-14 17:44:10,0.193s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-14 17:44:10,2018-09-14 17:44:12,2.002s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyTextPresent(""Sign in to Continue"", false, OPTIONAL))",Chrome 68.0.3440.106,,2018-09-14 17:44:12,2018-09-14 17:44:12,0.081s,PASSED
Start listener action : sampleAfterTestCase,Chrome 68.0.3440.106,,2018-09-14 17:44:12,2018-09-14 17:44:12,0.002s,PASSED
